date,month,year,region,indicator,data_value,measurement,units,ocean_coastal
2011-03-16,Mar,2011,West coast,Near surface concentration of chlorophyll a chl a,-0.039538503,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2011-04-15,Apr,2011,West coast,Near surface concentration of chlorophyll a chl a,0.13259065,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2011-05-16,May,2011,West coast,Near surface concentration of chlorophyll a chl a,0.49872255,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2011-06-15,Jun,2011,West coast,Near surface concentration of chlorophyll a chl a,0.4724543,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2011-07-16,Jul,2011,West coast,Near surface concentration of chlorophyll a chl a,0.2107755,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2011-08-16,Aug,2011,West coast,Near surface concentration of chlorophyll a chl a,0.04426551,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2011-09-15,Sep,2011,West coast,Near surface concentration of chlorophyll a chl a,-0.14692974,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2011-10-16,Oct,2011,West coast,Near surface concentration of chlorophyll a chl a,-0.2036587,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2011-11-15,Nov,2011,West coast,Near surface concentration of chlorophyll a chl a,-0.13328403,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2011-12-16,Dec,2011,West coast,Near surface concentration of chlorophyll a chl a,-0.17390594,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2012-01-16,Jan,2012,West coast,Near surface concentration of chlorophyll a chl a,-0.10905635,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2012-02-15,Feb,2012,West coast,Near surface concentration of chlorophyll a chl a,-0.17586821,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2012-03-16,Mar,2012,West coast,Near surface concentration of chlorophyll a chl a,-0.13425514,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2012-04-15,Apr,2012,West coast,Near surface concentration of chlorophyll a chl a,-0.1519742,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2012-05-16,May,2012,West coast,Near surface concentration of chlorophyll a chl a,-0.1659134,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2012-06-15,Jun,2012,West coast,Near surface concentration of chlorophyll a chl a,-0.14505559,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2012-07-16,Jul,2012,West coast,Near surface concentration of chlorophyll a chl a,0,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2012-08-16,Aug,2012,West coast,Near surface concentration of chlorophyll a chl a,-0.16807091,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2012-09-16,Sep,2012,West coast,Near surface concentration of chlorophyll a chl a,-0.057835042,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2012-10-16,Oct,2012,West coast,Near surface concentration of chlorophyll a chl a,-0.17998919,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2012-11-16,Nov,2012,West coast,Near surface concentration of chlorophyll a chl a,-0.17103744,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2012-12-16,Dec,2012,West coast,Near surface concentration of chlorophyll a chl a,-0.22463793,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2013-01-16,Jan,2013,West coast,Near surface concentration of chlorophyll a chl a,0.032462776,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2013-02-15,Feb,2013,West coast,Near surface concentration of chlorophyll a chl a,-0.080593556,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2013-03-16,Mar,2013,West coast,Near surface concentration of chlorophyll a chl a,-0.10186607,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2013-04-15,Apr,2013,West coast,Near surface concentration of chlorophyll a chl a,-0.016065657,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2013-05-16,May,2013,West coast,Near surface concentration of chlorophyll a chl a,-0.08450377,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2013-06-15,Jun,2013,West coast,Near surface concentration of chlorophyll a chl a,0.025801152,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2013-07-16,Jul,2013,West coast,Near surface concentration of chlorophyll a chl a,-0.058215618,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2013-08-16,Aug,2013,West coast,Near surface concentration of chlorophyll a chl a,-0.15112484,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2013-09-15,Sep,2013,West coast,Near surface concentration of chlorophyll a chl a,-0.012572885,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2013-10-16,Oct,2013,West coast,Near surface concentration of chlorophyll a chl a,0.28817415,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2013-11-15,Nov,2013,West coast,Near surface concentration of chlorophyll a chl a,-0.29703438,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2013-12-16,Dec,2013,West coast,Near surface concentration of chlorophyll a chl a,-0.17185995,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2014-01-16,Jan,2014,West coast,Near surface concentration of chlorophyll a chl a,0.14252305,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2014-02-15,Feb,2014,West coast,Near surface concentration of chlorophyll a chl a,-0.04810983,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2014-03-16,Mar,2014,West coast,Near surface concentration of chlorophyll a chl a,0.19461739,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2014-04-15,Apr,2014,West coast,Near surface concentration of chlorophyll a chl a,0.09594405,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2014-05-16,May,2014,West coast,Near surface concentration of chlorophyll a chl a,0.22743362,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2014-06-15,Jun,2014,West coast,Near surface concentration of chlorophyll a chl a,0.2705686,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2014-07-16,Jul,2014,West coast,Near surface concentration of chlorophyll a chl a,-0.04273653,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2014-08-16,Aug,2014,West coast,Near surface concentration of chlorophyll a chl a,-0.026490986,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2014-09-15,Sep,2014,West coast,Near surface concentration of chlorophyll a chl a,-0.2696518,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2014-10-16,Oct,2014,West coast,Near surface concentration of chlorophyll a chl a,0.018815935,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2014-11-15,Nov,2014,West coast,Near surface concentration of chlorophyll a chl a,0.094682574,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2014-12-16,Dec,2014,West coast,Near surface concentration of chlorophyll a chl a,-0.091380715,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2015-01-16,Jan,2015,West coast,Near surface concentration of chlorophyll a chl a,-0.17706335,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2015-02-15,Feb,2015,West coast,Near surface concentration of chlorophyll a chl a,-0.029228628,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2015-03-16,Mar,2015,West coast,Near surface concentration of chlorophyll a chl a,-0.12884042,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2015-04-15,Apr,2015,West coast,Near surface concentration of chlorophyll a chl a,-0.11824694,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2015-05-16,May,2015,West coast,Near surface concentration of chlorophyll a chl a,-0.15857798,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2015-06-15,Jun,2015,West coast,Near surface concentration of chlorophyll a chl a,-0.10732603,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2015-07-16,Jul,2015,West coast,Near surface concentration of chlorophyll a chl a,-0.004835069,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2015-08-16,Aug,2015,West coast,Near surface concentration of chlorophyll a chl a,0.29752517,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2015-09-15,Sep,2015,West coast,Near surface concentration of chlorophyll a chl a,-0.18931937,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2015-10-16,Oct,2015,West coast,Near surface concentration of chlorophyll a chl a,-0.101875484,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2015-11-15,Nov,2015,West coast,Near surface concentration of chlorophyll a chl a,-0.025982738,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2015-12-16,Dec,2015,West coast,Near surface concentration of chlorophyll a chl a,-0.04218155,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2016-01-16,Jan,2016,West coast,Near surface concentration of chlorophyll a chl a,-0.17309713,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2016-02-15,Feb,2016,West coast,Near surface concentration of chlorophyll a chl a,-0.10981259,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2016-03-16,Mar,2016,West coast,Near surface concentration of chlorophyll a chl a,-0.1048553,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2016-04-15,Apr,2016,West coast,Near surface concentration of chlorophyll a chl a,-0.1170024,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2016-05-16,May,2016,West coast,Near surface concentration of chlorophyll a chl a,0.11629534,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2016-06-15,Jun,2016,West coast,Near surface concentration of chlorophyll a chl a,0.075425506,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2016-07-16,Jul,2016,West coast,Near surface concentration of chlorophyll a chl a,-0.015467554,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2016-08-16,Aug,2016,West coast,Near surface concentration of chlorophyll a chl a,-0.20862156,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2016-09-16,Sep,2016,West coast,Near surface concentration of chlorophyll a chl a,-0.1114856,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2016-10-16,Oct,2016,West coast,Near surface concentration of chlorophyll a chl a,-0.3434974,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2016-11-16,Nov,2016,West coast,Near surface concentration of chlorophyll a chl a,-0.16292441,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2016-12-16,Dec,2016,West coast,Near surface concentration of chlorophyll a chl a,-0.0358361,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2017-01-16,Jan,2017,West coast,Near surface concentration of chlorophyll a chl a,0.21920624,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2017-02-15,Feb,2017,West coast,Near surface concentration of chlorophyll a chl a,0.09199834,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2017-03-16,Mar,2017,West coast,Near surface concentration of chlorophyll a chl a,-0.14072293,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2017-04-15,Apr,2017,West coast,Near surface concentration of chlorophyll a chl a,0.016420841,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2017-05-16,May,2017,West coast,Near surface concentration of chlorophyll a chl a,-0.16576666,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2017-06-15,Jun,2017,West coast,Near surface concentration of chlorophyll a chl a,-0.16777027,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2017-07-16,Jul,2017,West coast,Near surface concentration of chlorophyll a chl a,-0.116247594,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2017-08-16,Aug,2017,West coast,Near surface concentration of chlorophyll a chl a,-0.09380734,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2017-09-15,Sep,2017,West coast,Near surface concentration of chlorophyll a chl a,-0.002560616,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2017-10-16,Oct,2017,West coast,Near surface concentration of chlorophyll a chl a,-0.102825165,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2017-11-15,Nov,2017,West coast,Near surface concentration of chlorophyll a chl a,-0.26551595,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2017-12-16,Dec,2017,West coast,Near surface concentration of chlorophyll a chl a,-0.3264879,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2003-01-16,Jan,2003,Marlborough,Near surface concentration of chlorophyll a chl a,-0.004114538,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2003-02-15,Feb,2003,Marlborough,Near surface concentration of chlorophyll a chl a,0.09444794,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2003-03-16,Mar,2003,Marlborough,Near surface concentration of chlorophyll a chl a,0.023522943,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2003-04-15,Apr,2003,Marlborough,Near surface concentration of chlorophyll a chl a,0.02305615,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2003-05-16,May,2003,Marlborough,Near surface concentration of chlorophyll a chl a,-0.034834296,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2003-06-15,Jun,2003,Marlborough,Near surface concentration of chlorophyll a chl a,-0.030667216,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2003-07-16,Jul,2003,Marlborough,Near surface concentration of chlorophyll a chl a,-0.03436622,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2003-08-16,Aug,2003,Marlborough,Near surface concentration of chlorophyll a chl a,-0.04652837,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2003-09-15,Sep,2003,Marlborough,Near surface concentration of chlorophyll a chl a,-0.08395368,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2003-10-16,Oct,2003,Marlborough,Near surface concentration of chlorophyll a chl a,0.0076780320000000004,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2003-11-15,Nov,2003,Marlborough,Near surface concentration of chlorophyll a chl a,-0.037834257,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2003-12-16,Dec,2003,Marlborough,Near surface concentration of chlorophyll a chl a,0.028715402,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2004-01-16,Jan,2004,Marlborough,Near surface concentration of chlorophyll a chl a,-0.0185484,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2004-02-15,Feb,2004,Marlborough,Near surface concentration of chlorophyll a chl a,-0.033266395,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2004-03-16,Mar,2004,Marlborough,Near surface concentration of chlorophyll a chl a,0.013363123,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2004-04-15,Apr,2004,Marlborough,Near surface concentration of chlorophyll a chl a,-0.015584201,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2004-05-16,May,2004,Marlborough,Near surface concentration of chlorophyll a chl a,-0.037587047,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2004-06-15,Jun,2004,Marlborough,Near surface concentration of chlorophyll a chl a,-0.06287894,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2004-07-16,Jul,2004,Marlborough,Near surface concentration of chlorophyll a chl a,-0.04589337,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2004-08-16,Aug,2004,Marlborough,Near surface concentration of chlorophyll a chl a,-0.03935477,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2004-09-16,Sep,2004,Marlborough,Near surface concentration of chlorophyll a chl a,-0.07512623,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2004-10-16,Oct,2004,Marlborough,Near surface concentration of chlorophyll a chl a,-0.059831932,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2004-11-16,Nov,2004,Marlborough,Near surface concentration of chlorophyll a chl a,0.043020368,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2004-12-16,Dec,2004,Marlborough,Near surface concentration of chlorophyll a chl a,0.050459385,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2005-01-16,Jan,2005,Marlborough,Near surface concentration of chlorophyll a chl a,0.04061702,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2005-02-15,Feb,2005,Marlborough,Near surface concentration of chlorophyll a chl a,0.023349136,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2005-03-16,Mar,2005,Marlborough,Near surface concentration of chlorophyll a chl a,0.053731173,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2005-04-15,Apr,2005,Marlborough,Near surface concentration of chlorophyll a chl a,-0.048111677,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2005-05-16,May,2005,Marlborough,Near surface concentration of chlorophyll a chl a,-0.07468718,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2005-06-15,Jun,2005,Marlborough,Near surface concentration of chlorophyll a chl a,-0.06595448,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2005-07-16,Jul,2005,Marlborough,Near surface concentration of chlorophyll a chl a,-0.058153212,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2005-08-16,Aug,2005,Marlborough,Near surface concentration of chlorophyll a chl a,-0.021940738,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2005-09-15,Sep,2005,Marlborough,Near surface concentration of chlorophyll a chl a,0.041660666,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2005-10-16,Oct,2005,Marlborough,Near surface concentration of chlorophyll a chl a,0.0528059,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2005-11-15,Nov,2005,Marlborough,Near surface concentration of chlorophyll a chl a,0.019519627,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2005-12-16,Dec,2005,Marlborough,Near surface concentration of chlorophyll a chl a,-0.005197167,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2006-01-16,Jan,2006,Marlborough,Near surface concentration of chlorophyll a chl a,-0.036037564,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2006-02-15,Feb,2006,Marlborough,Near surface concentration of chlorophyll a chl a,-0.021200389,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2006-03-16,Mar,2006,Marlborough,Near surface concentration of chlorophyll a chl a,-0.019545734,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2006-04-15,Apr,2006,Marlborough,Near surface concentration of chlorophyll a chl a,-0.06575975,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2006-05-16,May,2006,Marlborough,Near surface concentration of chlorophyll a chl a,-0.062408924,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2006-06-15,Jun,2006,Marlborough,Near surface concentration of chlorophyll a chl a,-0.07048777,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2006-07-16,Jul,2006,Marlborough,Near surface concentration of chlorophyll a chl a,-0.07411191,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2006-08-16,Aug,2006,Marlborough,Near surface concentration of chlorophyll a chl a,-0.0656281,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2006-09-15,Sep,2006,Marlborough,Near surface concentration of chlorophyll a chl a,-0.06164214,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2006-10-16,Oct,2006,Marlborough,Near surface concentration of chlorophyll a chl a,-0.04385495,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2006-11-15,Nov,2006,Marlborough,Near surface concentration of chlorophyll a chl a,-0.029907703,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2006-12-16,Dec,2006,Marlborough,Near surface concentration of chlorophyll a chl a,0.050414145,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2007-01-16,Jan,2007,Marlborough,Near surface concentration of chlorophyll a chl a,0.036607563,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2007-02-15,Feb,2007,Marlborough,Near surface concentration of chlorophyll a chl a,0.08504924,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2007-03-16,Mar,2007,Marlborough,Near surface concentration of chlorophyll a chl a,-5.51581e-4,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2007-04-15,Apr,2007,Marlborough,Near surface concentration of chlorophyll a chl a,0.03304422,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
2007-05-16,May,2007,Marlborough,Near surface concentration of chlorophyll a chl a,-0.07203026,Anomaly,Milligrams/cubic M (mg m⁻³),Coast
